id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
1752,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1751,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1750,closed,kevinsawicki,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
1747,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1746,closed,nathansobo,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1745,closed,nathansobo,employee,probablycorey,employee,14,2,13,1,0,"(1,30]","(1,30]","(0,1]",NA
1744,closed,nathansobo,employee,nathansobo,employee,2,2,0,2,0,"(1,30]",NA,"(1,30]",NA
1743,closed,probablycorey,employee,kevinsawicki,employee,421,5,279,252,110,"(365,Inf]","(180,365]","(180,365]","(30,180]"
1739,closed,kevinsawicki,employee,benogle,volunter,315,5,1477,12,1175,"(180,365]","(365,Inf]","(1,30]","(365,Inf]"
1737,closed,jglovier,employee,stale[bot],bot,1282,21,1480,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
1736,closed,probablycorey,employee,nathansobo,employee,339,3,336,2,0,"(180,365]","(180,365]","(1,30]",NA
1733,closed,probablycorey,employee,probablycorey,employee,61,0,null,null,null,"(30,180]",NA,NA,NA
1732,closed,nathansobo,employee,nathansobo,employee,107,2,0,107,0,"(30,180]",NA,"(30,180]",NA
1731,closed,nathansobo,employee,izuzak,employee,80,1,0,80,0,"(30,180]",NA,"(30,180]",NA
1730,closed,nathansobo,employee,kevinsawicki,employee,13,1,0,13,0,"(1,30]",NA,"(1,30]",NA
1729,open,izuzak,employee,stale[bot],bot,null,15,1025,479,null,NA,"(365,Inf]","(365,Inf]",NA
1727,closed,izuzak,employee,kevinsawicki,employee,17,1,0,17,0,"(1,30]",NA,"(1,30]",NA
1723,closed,kevinsawicki,employee,kevinsawicki,employee,248,2,245,3,0,"(180,365]","(180,365]","(1,30]",NA
1722,closed,kevinsawicki,employee,kevinsawicki,employee,171,148,628,0,457,"(30,180]","(365,Inf]",NA,"(365,Inf]"
1721,closed,kevinsawicki,employee,izuzak,employee,76,2,76,0,0,"(30,180]","(30,180]",NA,NA
1719,closed,jglovier,employee,benogle,volunter,332,9,332,0,0,"(180,365]","(180,365]",NA,NA
1718,closed,kevinsawicki,employee,maxbrunsfeld,employee,524,65,857,0,332,"(365,Inf]","(365,Inf]",NA,"(180,365]"
1715,closed,nathansobo,employee,izuzak,employee,76,3,40,35,0,"(30,180]","(30,180]","(30,180]",NA
1714,closed,nathansobo,employee,probablycorey,employee,0,4,0,0,0,NA,NA,NA,NA
1713,closed,nathansobo,employee,nathansobo,employee,141,4,63,77,0,"(30,180]","(30,180]","(30,180]",NA
1712,closed,nathansobo,employee,nathansobo,employee,141,2,0,140,0,"(30,180]",NA,"(30,180]",NA
1711,closed,nathansobo,employee,benogle,volunter,138,4,92,45,0,"(30,180]","(30,180]","(30,180]",NA
1709,closed,nathansobo,employee,izuzak,employee,125,1,0,125,0,"(30,180]",NA,"(30,180]",NA
1704,closed,probablycorey,employee,benogle,volunter,142,3,1419,76,1353,"(30,180]","(365,Inf]","(30,180]","(365,Inf]"
1703,closed,probablycorey,employee,kevinsawicki,employee,240,1,0,240,0,"(180,365]",NA,"(180,365]",NA
1696,closed,probablycorey,employee,kevinsawicki,employee,61,1,0,61,0,"(30,180]",NA,"(30,180]",NA
1692,closed,izuzak,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
1691,open,benbalter,employee,null,volunter,null,35,1415,1,null,NA,"(365,Inf]","(0,1]",NA
1689,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1687,closed,izuzak,employee,kevinsawicki,employee,511,4,427,83,0,"(365,Inf]","(365,Inf]","(30,180]",NA
1686,closed,izuzak,employee,kevinsawicki,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
1685,closed,nathansobo,employee,izuzak,employee,556,2,207,348,0,"(365,Inf]","(180,365]","(180,365]",NA
1684,closed,ptoomey3,employee,kevinsawicki,employee,502,1,0,502,0,"(365,Inf]",NA,"(365,Inf]",NA
1682,closed,ptoomey3,employee,kevinsawicki,employee,7,2,0,7,0,"(1,30]",NA,"(1,30]",NA
1681,closed,probablycorey,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
1679,closed,probablycorey,employee,kevinsawicki,employee,8,0,null,null,null,"(1,30]",NA,NA,NA
1678,closed,probablycorey,employee,probablycorey,employee,0,2,0,0,0,NA,NA,NA,NA
1677,closed,probablycorey,employee,stale[bot],bot,1192,2,1378,110,296,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
1676,closed,spicycode,employee,izuzak,employee,78,1,0,78,0,"(30,180]",NA,"(30,180]",NA
1675,closed,izuzak,employee,kevinsawicki,employee,62,3,62,0,0,"(30,180]","(30,180]",NA,NA
1673,closed,nathansobo,employee,benogle,volunter,275,1,0,275,0,"(180,365]",NA,"(180,365]",NA
1672,closed,nathansobo,employee,nathansobo,employee,1,4,0,0,0,"(0,1]",NA,NA,NA
1670,closed,izuzak,employee,nathansobo,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
1669,open,izuzak,employee,null,volunter,null,32,532,9,null,NA,"(365,Inf]","(1,30]",NA
1666,closed,izuzak,employee,benogle,volunter,100,25,1512,0,1412,"(30,180]","(365,Inf]",NA,"(365,Inf]"
1665,closed,probablycorey,employee,izuzak,employee,79,1,0,79,0,"(30,180]",NA,"(30,180]",NA
1664,closed,izuzak,employee,probablycorey,employee,0,8,0,0,0,NA,NA,NA,NA
1663,closed,nathansobo,employee,benogle,volunter,155,5,71,83,0,"(30,180]","(30,180]","(30,180]",NA
1661,closed,mcolyer,employee,stale[bot],bot,1193,3,1489,0,296,"(365,Inf]","(365,Inf]",NA,"(180,365]"
1656,closed,gjtorikian,employee,kevinsawicki,employee,12,1,0,12,0,"(1,30]",NA,"(1,30]",NA
1655,closed,brianmario,employee,kevinsawicki,employee,65,1,0,65,0,"(30,180]",NA,"(30,180]",NA
1653,closed,gjtorikian,employee,kevinsawicki,employee,10,1,0,10,0,"(1,30]",NA,"(1,30]",NA
1651,closed,probablycorey,employee,nathansobo,employee,65,2,0,65,0,"(30,180]",NA,"(30,180]",NA
1649,closed,jonmagic,employee,jonmagic,employee,13,2,0,13,0,"(1,30]",NA,"(1,30]",NA
1648,closed,probablycorey,employee,probablycorey,employee,110,9,100,10,0,"(30,180]","(30,180]","(1,30]",NA
1641,closed,probablycorey,employee,kevinsawicki,employee,65,1,0,65,0,"(30,180]",NA,"(30,180]",NA
1639,closed,probablycorey,employee,kevinsawicki,employee,10,1,0,0,10,"(1,30]",NA,NA,"(1,30]"
1631,closed,probablycorey,employee,kevinsawicki,employee,65,2,63,2,0,"(30,180]","(30,180]","(1,30]",NA
1621,closed,probablycorey,employee,probablycorey,employee,2,2,0,0,2,"(1,30]",NA,NA,"(1,30]"
1620,closed,mcolyer,employee,probablycorey,employee,116,3,115,0,0,"(30,180]","(30,180]",NA,NA
1615,closed,probablycorey,employee,kevinsawicki,employee,11,0,null,null,null,"(1,30]",NA,NA,NA
1614,closed,probablycorey,employee,probablycorey,employee,118,2,0,118,0,"(30,180]",NA,"(30,180]",NA
1613,closed,probablycorey,employee,kevinsawicki,employee,11,1,0,11,0,"(1,30]",NA,"(1,30]",NA
1612,closed,probablycorey,employee,maxbrunsfeld,employee,546,33,558,70,82,"(365,Inf]","(365,Inf]","(30,180]","(30,180]"
1609,closed,mcolyer,employee,benogle,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
1608,closed,jonrohan,employee,stale[bot],bot,1197,4,1493,0,296,"(365,Inf]","(365,Inf]",NA,"(180,365]"
1605,closed,probablycorey,employee,probablycorey,employee,4,1,0,0,4,"(1,30]",NA,NA,"(1,30]"
1604,closed,jonmagic,employee,kevinsawicki,employee,67,1,0,67,0,"(30,180]",NA,"(30,180]",NA
1603,closed,jglovier,employee,maxbrunsfeld,employee,412,146,787,87,462,"(365,Inf]","(365,Inf]","(30,180]","(365,Inf]"
1602,closed,jglovier,employee,kevinsawicki,employee,11,2,0,11,0,"(1,30]",NA,"(1,30]",NA
1601,closed,jglovier,employee,kevinsawicki,employee,14,3,0,14,0,"(1,30]",NA,"(1,30]",NA
1598,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1597,closed,joshaber,employee,benogle,volunter,340,2,0,340,0,"(180,365]",NA,"(180,365]",NA
1596,closed,joshaber,employee,stale[bot],bot,1293,13,1492,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
1595,closed,joshaber,employee,probablycorey,employee,14,7,13,0,0,"(1,30]","(1,30]",NA,NA
1594,closed,nathansobo,employee,nathansobo,employee,0,2,0,0,0,NA,NA,NA,NA
1593,closed,probablycorey,employee,probablycorey,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
1592,closed,jonmagic,employee,probablycorey,employee,1,2,0,1,0,"(0,1]",NA,"(0,1]",NA
1591,closed,benbalter,employee,benbalter,employee,0,4,0,0,0,NA,NA,NA,NA
1590,closed,probablycorey,employee,probablycorey,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
1589,closed,kevinsawicki,employee,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
1588,closed,petros,employee,petros,employee,3,3,3,0,0,"(1,30]","(1,30]",NA,NA
1587,closed,azizshamim,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
1586,closed,jonmagic,employee,kevinsawicki,employee,0,4,0,0,0,NA,NA,NA,NA
1585,closed,jonmagic,employee,jonmagic,employee,0,3,0,0,0,NA,NA,NA,NA
1582,closed,nathansobo,employee,Caged,employee,21,15,21,0,0,"(1,30]","(1,30]",NA,NA
1580,closed,kevinsawicki,employee,probablycorey,employee,17,1,0,0,16,"(1,30]",NA,NA,"(1,30]"
1577,closed,nathansobo,employee,nathansobo,employee,15,2,0,0,15,"(1,30]",NA,NA,"(1,30]"
1573,closed,probablycorey,employee,probablycorey,employee,10,2,1,1,8,"(1,30]","(0,1]","(0,1]","(1,30]"
1571,closed,probablycorey,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1565,closed,probablycorey,employee,probablycorey,employee,11,3,143,0,132,"(1,30]","(30,180]",NA,"(30,180]"
1564,closed,probablycorey,employee,probablycorey,employee,11,10,0,0,10,"(1,30]",NA,NA,"(1,30]"
1563,closed,jglovier,employee,izuzak,employee,90,1,0,90,0,"(30,180]",NA,"(30,180]",NA
1562,closed,nathansobo,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1560,closed,probablycorey,employee,probablycorey,employee,12,7,0,0,11,"(1,30]",NA,NA,"(1,30]"
1559,closed,kevinsawicki,employee,kevinsawicki,employee,4,1,0,4,0,"(1,30]",NA,"(1,30]",NA
1548,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1541,closed,kevinsawicki,employee,thomasjo,volunter,424,1,0,424,0,"(365,Inf]",NA,"(365,Inf]",NA
1537,closed,probablycorey,employee,probablycorey,employee,13,1,0,13,0,"(1,30]",NA,"(1,30]",NA
1535,closed,probablycorey,employee,nathansobo,employee,10,10,7,2,0,"(1,30]","(1,30]","(1,30]",NA
1533,closed,probablycorey,employee,probablycorey,employee,2,2,0,0,2,"(1,30]",NA,NA,"(1,30]"
1531,closed,probablycorey,employee,probablycorey,employee,21,1,0,2,18,"(1,30]",NA,"(1,30]","(1,30]"
1525,closed,probablycorey,employee,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1515,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1514,closed,benbalter,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1512,closed,probablycorey,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1511,closed,jch,employee,jch,employee,2,11,2,0,0,"(1,30]","(1,30]",NA,NA
1505,closed,kevinsawicki,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
1496,closed,benbalter,employee,benbalter,employee,11,4,11,0,0,"(1,30]","(1,30]",NA,NA
1495,closed,kevinsawicki,employee,stale[bot],bot,1320,5,800,732,211,"(365,Inf]","(365,Inf]","(365,Inf]","(180,365]"
1494,closed,kevinsawicki,employee,kevinsawicki,employee,7,6,7,0,0,"(1,30]","(1,30]",NA,NA
1490,closed,probablycorey,employee,stale[bot],bot,1322,8,1520,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
1488,closed,nathansobo,employee,probablycorey,employee,175,1,0,1,173,"(30,180]",NA,"(0,1]","(30,180]"
1479,closed,kevinsawicki,employee,kevinsawicki,employee,29,0,null,null,null,"(1,30]",NA,NA,NA
1477,closed,probablycorey,employee,kevinsawicki,employee,26,3,0,0,26,"(1,30]",NA,NA,"(1,30]"
1474,closed,zcbenz,employee,benogle,volunter,125,9,141,44,59,"(30,180]","(30,180]","(30,180]","(30,180]"
1472,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1471,closed,kevinsawicki,employee,kevinsawicki,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
1470,closed,tjl2,employee,kevinsawicki,employee,7,1,0,0,7,"(1,30]",NA,NA,"(1,30]"
1469,closed,BinaryMuse,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1468,closed,kevinsawicki,employee,kevinsawicki,employee,7,1,0,0,7,"(1,30]",NA,NA,"(1,30]"
1466,closed,probablycorey,employee,probablycorey,employee,11,2,2,8,0,"(1,30]","(1,30]","(1,30]",NA
1465,closed,kevinsawicki,employee,kevinsawicki,employee,11,2,0,0,11,"(1,30]",NA,NA,"(1,30]"
1462,closed,jch,employee,kevinsawicki,employee,20,3,0,0,19,"(1,30]",NA,NA,"(1,30]"
1461,closed,BinaryMuse,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
1460,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1458,closed,nathansobo,employee,nathansobo,employee,1,1,0,0,1,"(0,1]",NA,NA,"(0,1]"
1453,closed,probablycorey,employee,probablycorey,employee,2,3,1,0,1,"(1,30]","(0,1]",NA,"(0,1]"
1452,closed,jnunemaker,employee,kevinsawicki,employee,21,9,1531,0,1510,"(1,30]","(365,Inf]",NA,"(365,Inf]"
1448,closed,nathansobo,employee,zcbenz,employee,1,6,330,0,328,"(0,1]","(180,365]",NA,"(180,365]"
1444,closed,BinaryMuse,employee,nathansobo,employee,0,2,0,0,0,NA,NA,NA,NA
1440,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1438,closed,jonmagic,employee,kevinsawicki,employee,3,2,3,0,0,"(1,30]","(1,30]",NA,NA
1432,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1431,closed,kevinsawicki,employee,probablycorey,employee,186,5,186,0,0,"(180,365]","(180,365]",NA,NA
1429,closed,nathansobo,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
1428,closed,probablycorey,employee,probablycorey,employee,0,2,0,0,0,NA,NA,NA,NA
1425,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1422,closed,joshaber,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
1421,closed,jonmagic,employee,kevinsawicki,employee,0,3,1541,0,1541,NA,"(365,Inf]",NA,"(365,Inf]"
1419,closed,BinaryMuse,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
1412,closed,kevinsawicki,employee,kevinsawicki,employee,17,8,17,0,0,"(1,30]","(1,30]",NA,NA
1405,closed,kevinsawicki,employee,benogle,volunter,374,7,373,0,0,"(365,Inf]","(365,Inf]",NA,NA
1404,closed,probablycorey,employee,probablycorey,employee,5,1,0,5,0,"(1,30]",NA,"(1,30]",NA
1402,closed,kevinsawicki,employee,zcbenz,employee,16,17,16,0,0,"(1,30]","(1,30]",NA,NA
1401,closed,jnunemaker,employee,kevinsawicki,employee,5,3,5,0,0,"(1,30]","(1,30]",NA,NA
1396,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1395,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1394,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1393,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1392,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1391,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1390,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1388,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1387,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1386,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1385,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1384,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1383,closed,zcbenz,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1382,closed,zcbenz,employee,probablycorey,employee,0,3,0,0,0,NA,NA,NA,NA
1362,closed,dgraham,employee,dgraham,employee,118,4,62,55,0,"(30,180]","(30,180]","(30,180]",NA
1361,closed,jnunemaker,employee,kevinsawicki,employee,12,2,12,0,0,"(1,30]","(1,30]",NA,NA
1359,closed,keithduncan,employee,kevinsawicki,employee,18,0,null,null,null,"(1,30]",NA,NA,NA
1357,closed,probablycorey,employee,probablycorey,employee,38,12,0,0,38,"(30,180]",NA,NA,"(30,180]"
1356,closed,kevinsawicki,employee,kevinsawicki,employee,16,0,null,null,null,"(1,30]",NA,NA,NA
1342,closed,BinaryMuse,employee,nathansobo,employee,70,0,null,null,null,"(30,180]",NA,NA,NA
1341,closed,gjtorikian,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1336,closed,mcolyer,employee,kevinsawicki,employee,16,3,16,0,0,"(1,30]","(1,30]",NA,NA
1323,closed,josh,employee,benogle,volunter,0,4,0,0,0,NA,NA,NA,NA
1321,closed,jnewland,employee,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
1313,closed,kevinsawicki,employee,kevinsawicki,employee,31,6,31,0,0,"(30,180]","(30,180]",NA,NA
1312,closed,nathansobo,employee,nathansobo,employee,0,2,0,0,0,NA,NA,NA,NA
1310,closed,kevinsawicki,employee,kevinsawicki,employee,142,7,142,0,0,"(30,180]","(30,180]",NA,NA
1306,closed,kevinsawicki,employee,kevinsawicki,employee,33,3,33,0,0,"(30,180]","(30,180]",NA,NA
1304,closed,probablycorey,employee,probablycorey,employee,22,2,22,0,0,"(1,30]","(1,30]",NA,NA
1300,closed,johndbritton,employee,kevinsawicki,employee,0,3,0,0,0,NA,NA,NA,NA
1299,closed,nathansobo,employee,nathansobo,employee,0,5,0,0,0,NA,NA,NA,NA
1287,closed,nathansobo,employee,kevinsawicki,employee,0,4,0,0,0,NA,NA,NA,NA
1277,closed,probablycorey,employee,probablycorey,employee,63,4,6,0,57,"(30,180]","(1,30]",NA,"(30,180]"
1274,closed,mcolyer,employee,probablycorey,employee,64,10,63,0,0,"(30,180]","(30,180]",NA,NA
1270,closed,mcolyer,employee,probablycorey,employee,45,3,38,0,6,"(30,180]","(30,180]",NA,"(1,30]"
1269,closed,probablycorey,employee,probablycorey,employee,122,1,0,118,4,"(30,180]",NA,"(30,180]","(1,30]"
1248,closed,probablycorey,employee,kevinsawicki,employee,10,0,null,null,null,"(1,30]",NA,NA,NA
1232,closed,joshaber,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1230,closed,joshaber,employee,benogle,volunter,410,11,363,47,0,"(365,Inf]","(180,365]","(30,180]",NA
1229,closed,joshaber,employee,probablycorey,employee,43,4,43,0,0,"(30,180]","(30,180]",NA,NA
1228,closed,joshaber,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1227,closed,joshaber,employee,mcolyer,employee,0,1,0,0,0,NA,NA,NA,NA
1226,closed,joshaber,employee,mcolyer,employee,3,14,3,0,0,"(1,30]","(1,30]",NA,NA
1225,closed,joshaber,employee,kevinsawicki,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
1224,closed,joshaber,employee,kevinsawicki,employee,2,3,2,0,0,"(1,30]","(1,30]",NA,NA
1223,closed,joshaber,employee,mcolyer,employee,0,1,0,0,0,NA,NA,NA,NA
1207,closed,jnunemaker,employee,kevinsawicki,employee,0,8,0,0,0,NA,NA,NA,NA
1199,closed,erebor,employee,kevinsawicki,employee,0,3,0,0,0,NA,NA,NA,NA
1195,closed,jnunemaker,employee,probablycorey,employee,5,6,1,1,2,"(1,30]","(0,1]","(0,1]","(1,30]"
1194,closed,probablycorey,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
1185,closed,jnunemaker,employee,mcolyer,employee,0,1,0,0,0,NA,NA,NA,NA
1179,closed,nathansobo,employee,kevinsawicki,employee,4,20,4,0,0,"(1,30]","(1,30]",NA,NA
1173,closed,nathansobo,employee,stale[bot],bot,1290,2,326,1259,296,"(365,Inf]","(180,365]","(365,Inf]","(180,365]"
1165,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1160,closed,probablycorey,employee,mcolyer,employee,10,3,10,0,0,"(1,30]","(1,30]",NA,NA
1157,closed,gjtorikian,employee,probablycorey,employee,36,11,8,0,27,"(30,180]","(1,30]",NA,"(1,30]"
1154,closed,dgraham,employee,mcolyer,employee,13,9,9,3,0,"(1,30]","(1,30]","(1,30]",NA
1153,closed,nathansobo,employee,nathansobo,employee,11,3,8,2,0,"(1,30]","(1,30]","(1,30]",NA
1150,closed,mcolyer,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1128,closed,jnunemaker,employee,kevinsawicki,employee,2,12,6,0,3,"(1,30]","(1,30]",NA,"(1,30]"
1126,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1114,closed,jnunemaker,employee,mcolyer,employee,0,2,0,0,0,NA,NA,NA,NA
1110,closed,josh,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1109,closed,nathansobo,employee,thomasjo,volunter,517,3,517,0,0,"(365,Inf]","(365,Inf]",NA,NA
1105,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1104,closed,nathansobo,employee,kevinsawicki,employee,2,5,0,0,2,"(1,30]",NA,NA,"(1,30]"
1100,closed,nathansobo,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
1097,closed,mcolyer,employee,mcolyer,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
1094,closed,maddox,employee,probablycorey,employee,174,11,111,1,61,"(30,180]","(30,180]","(0,1]","(30,180]"
1093,closed,jnunemaker,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1092,closed,mcolyer,employee,stale[bot],bot,1406,4,1473,131,198,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
1086,closed,mcolyer,employee,zcbenz,employee,99,1,0,187,88,"(30,180]",NA,"(180,365]","(30,180]"
1083,closed,jnunemaker,employee,jnunemaker,employee,0,2,0,0,0,NA,NA,NA,NA
1082,closed,jnunemaker,employee,kevinsawicki,employee,2,4,0,0,1,"(1,30]",NA,NA,"(0,1]"
1081,closed,mcolyer,employee,gjtorikian,employee,0,6,0,0,0,NA,NA,NA,NA
1076,closed,mcolyer,employee,mcolyer,employee,3,2,0,3,0,"(1,30]",NA,"(1,30]",NA
1075,closed,mcolyer,employee,mcolyer,employee,6,2,0,6,0,"(1,30]",NA,"(1,30]",NA
1073,closed,jonmagic,employee,kevinsawicki,employee,2,2,0,0,2,"(1,30]",NA,NA,"(1,30]"
1072,closed,mcolyer,employee,paulcbetts,volunter,3,1,0,3,0,"(1,30]",NA,"(1,30]",NA
1070,closed,kevinsawicki,employee,kevinsawicki,employee,2,2,2,0,0,"(1,30]","(1,30]",NA,NA
1068,closed,erebor,employee,probablycorey,employee,180,7,4,0,175,"(30,180]","(1,30]",NA,"(30,180]"
1067,closed,zcbenz,employee,kevinsawicki,employee,63,3,4,0,59,"(30,180]","(1,30]",NA,"(30,180]"
1064,closed,kevinsawicki,employee,nathansobo,employee,0,6,0,0,0,NA,NA,NA,NA
1060,closed,zcbenz,employee,mcolyer,employee,0,0,null,null,null,NA,NA,NA,NA
1051,closed,mcolyer,employee,mcolyer,employee,1,3,0,1,0,"(0,1]",NA,"(0,1]",NA
1050,closed,mcolyer,employee,mcolyer,employee,1,2,1,0,0,"(0,1]","(0,1]",NA,NA
1049,closed,mcolyer,employee,mcolyer,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1048,closed,mcolyer,employee,mcolyer,employee,23,3,23,0,0,"(1,30]","(1,30]",NA,NA
1047,closed,mcolyer,employee,mcolyer,employee,50,4,42,7,0,"(30,180]","(30,180]","(1,30]",NA
1046,closed,mcolyer,employee,kevinsawicki,employee,226,77,1616,0,1390,"(180,365]","(365,Inf]",NA,"(365,Inf]"
1045,closed,mcolyer,employee,mcolyer,employee,2,10,1,0,0,"(1,30]","(0,1]",NA,NA
1044,closed,mcolyer,employee,mcolyer,employee,3,9,3,0,0,"(1,30]","(1,30]",NA,NA
1043,closed,mcolyer,employee,mcolyer,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
1042,closed,kevinsawicki,employee,zcbenz,employee,13,7,13,0,0,"(1,30]","(1,30]",NA,NA
1036,closed,nathansobo,employee,kevinsawicki,employee,371,14,371,0,0,"(365,Inf]","(365,Inf]",NA,NA
1034,closed,mcolyer,employee,kevinsawicki,employee,253,1,0,10,242,"(180,365]",NA,"(1,30]","(180,365]"
1030,closed,jch,employee,jch,employee,0,2,0,0,0,NA,NA,NA,NA
1026,closed,dgraham,employee,probablycorey,employee,67,5,67,0,0,"(30,180]","(30,180]",NA,NA
1025,closed,probablycorey,employee,probablycorey,employee,12,4,1624,12,1624,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
1022,closed,probablycorey,employee,mcolyer,employee,30,2,22,8,0,"(1,30]","(1,30]","(1,30]",NA
1013,open,probablycorey,employee,null,volunter,null,7,1493,134,null,NA,"(365,Inf]","(30,180]",NA
1010,closed,mdo,employee,kevinsawicki,employee,32,1,0,32,0,"(30,180]",NA,"(30,180]",NA
1009,closed,mdo,employee,probablycorey,employee,4,2,4,0,0,"(1,30]","(1,30]",NA,NA
1008,closed,mdo,employee,mcolyer,employee,46,4,45,0,0,"(30,180]","(30,180]",NA,NA
1002,closed,benbalter,employee,probablycorey,employee,0,5,0,0,0,NA,NA,NA,NA
999,closed,mcolyer,employee,probablycorey,employee,192,2,61,131,0,"(180,365]","(30,180]","(30,180]",NA
995,closed,kevinsawicki,employee,mcolyer,employee,0,2,0,0,0,NA,NA,NA,NA
993,closed,mdo,employee,kevinsawicki,employee,18,1,0,0,18,"(1,30]",NA,NA,"(1,30]"
992,closed,mdo,employee,kevinsawicki,employee,272,9,1628,0,1355,"(180,365]","(365,Inf]",NA,"(365,Inf]"
