id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
5835,closed,jorangreef,volunter,50Wliu,volunter,0,3,0,0,0
5834,closed,mark-hahn,volunter,mark-hahn,volunter,40,2,0,40,0
5833,closed,bwiklund,volunter,lee-dohm,employee,797,7,1124,0,327
5831,closed,sixrandanes,volunter,sixrandanes,volunter,0,1,0,0,0
5829,closed,alexandernst,volunter,50Wliu,volunter,0,1,0,0,0
5827,closed,mebjas,volunter,izuzak,employee,0,3,0,0,0
5826,closed,corsen2000,volunter,corsen2000,volunter,8,4,8,0,0
5825,closed,douglascliques,volunter,kevinsawicki,employee,0,2,0,0,0
5823,closed,ttufts,volunter,50Wliu,volunter,0,4,0,0,0
5822,closed,brantunger,volunter,izuzak,employee,0,1,0,0,0
5821,closed,Cipa,volunter,50Wliu,volunter,0,1,0,0,0
5820,closed,jazzpi,volunter,50Wliu,volunter,105,5,105,0,0
5819,closed,marcelkliemannel,volunter,izuzak,employee,0,1,0,0,0
5818,closed,KylePDavis,volunter,stale[bot],bot,828,1,0,1124,296
5817,closed,KylePDavis,volunter,izuzak,employee,0,1,0,0,0
5816,closed,smiffy6969,volunter,izuzak,employee,0,1,0,0,0
5815,closed,TheChymera,volunter,50Wliu,volunter,0,6,0,0,0
5811,closed,miguel4ngelc,volunter,kevinsawicki,employee,0,3,0,0,0
5810,closed,lee-dohm,employee,stale[bot],bot,829,4,1125,0,296
5809,closed,rafaelzimmermann,volunter,izuzak,employee,0,5,0,0,0
5808,closed,papermoon1978,volunter,50Wliu,volunter,1,4,1,0,0
5807,closed,netmou,volunter,izuzak,employee,1,6,1,0,0
5805,closed,bnb,volunter,50Wliu,volunter,0,1,0,0,0
5804,closed,bharathyes,volunter,kevinsawicki,employee,142,11,1128,0,986
5803,closed,joeferraro,volunter,stale[bot],bot,830,4,1126,0,296
5802,closed,Trudko,volunter,Trudko,volunter,17,3,3,0,13
5801,closed,dval,volunter,stale[bot],bot,861,6,1125,0,264
5800,closed,50Wliu,volunter,50Wliu,volunter,4,7,3,0,0
5799,closed,meanbunny,volunter,meanbunny,volunter,0,4,0,0,0
5798,closed,Schnarfengargle123,volunter,lee-dohm,employee,0,3,0,0,0
5797,closed,Quantum64,volunter,kevinsawicki,employee,3,12,3,0,0
5796,closed,nlacombe42,volunter,50Wliu,volunter,0,2,0,0,0
5793,open,carstenhag,volunter,null,volunter,null,19,1049,0,null
5792,closed,bobber205,volunter,stale[bot],bot,832,2,1128,0,296
5791,closed,mMerlin,volunter,nathansobo,employee,5,2,1,3,0
5790,closed,mMerlin,volunter,kevinsawicki,employee,143,4,143,0,0
5789,closed,mark-hahn,volunter,nathansobo,employee,157,5,49,107,0
5788,closed,Fank,volunter,nathansobo,employee,17,6,4,0,11
5785,closed,3c7,volunter,50Wliu,volunter,0,1,0,0,0
5784,closed,stijnsanders,volunter,stijnsanders,volunter,0,2,0,0,0
5783,closed,NamPNQ,volunter,NamPNQ,volunter,2,3,2,0,0
5782,closed,naholyr,volunter,kevinsawicki,employee,144,4,144,0,0
5781,closed,halflings,volunter,halflings,volunter,0,1,0,0,0
5780,closed,stijnsanders,volunter,lee-dohm,employee,989,6,1080,89,180
5779,closed,gregmac,volunter,stale[bot],bot,832,2,1128,0,296
5778,closed,justinfagnani,volunter,stale[bot],bot,832,1,0,1129,296
5777,closed,kans,volunter,kevinsawicki,employee,144,2,144,0,0
5776,closed,benogle,volunter,benogle,volunter,0,6,0,0,0
5774,closed,thedaniel,volunter,stale[bot],bot,833,3,1129,0,296
5773,closed,nlacombe42,volunter,kevinsawicki,employee,4,45,1132,0,1128
5772,closed,GradyD,volunter,GradyD,volunter,0,12,1,0,1
5771,closed,davepeck,volunter,nathansobo,employee,53,5,49,0,3
5770,closed,xlaywan,volunter,simurai,employee,0,2,0,0,0
5769,closed,nathancooper,volunter,maxbrunsfeld,employee,12,16,1138,0,1125
5767,closed,equinusocio,volunter,damieng,volunter,361,64,1131,0,769
5766,closed,izuzak,employee,stale[bot],bot,833,1,0,1129,296
5765,closed,mamoit,volunter,izuzak,employee,0,12,1142,0,1142
5764,closed,stijnsanders,volunter,stijnsanders,volunter,0,5,0,0,0
5763,closed,gnzlbg,volunter,kevinsawicki,employee,145,17,145,0,0
5761,closed,simonjosefsson,volunter,damieng,volunter,581,3,1133,0,552
5760,closed,stijnsanders,volunter,stale[bot],bot,833,1,0,1129,296
5758,closed,Enkouyami,volunter,kevinsawicki,employee,145,15,1117,0,971
5757,closed,summer1988,volunter,summer1988,volunter,0,2,0,0,0
5756,closed,thedaniel,volunter,nathansobo,employee,858,132,1129,0,271
5754,closed,jasoncavett,volunter,izuzak,employee,0,3,0,0,0
5752,closed,ArtskydJ,volunter,50Wliu,volunter,0,1,0,0,0
5751,closed,plaxdan,volunter,kevinsawicki,employee,0,1,0,0,0
5749,closed,mark-hahn,volunter,mark-hahn,volunter,0,12,1113,0,1113
5748,closed,ender3,volunter,lee-dohm,employee,0,1,0,0,0
5747,closed,ewhitebloom,volunter,nathansobo,employee,0,3,0,0,0
5746,closed,fpcorso,volunter,benogle,volunter,0,12,0,0,0
5745,closed,fulldecent,volunter,izuzak,employee,0,6,0,0,0
5743,closed,crucialfelix,volunter,kevinsawicki,employee,7,3,2,0,4
5742,closed,Trudko,volunter,kevinsawicki,employee,146,2,139,6,0
5741,closed,Phorce,volunter,izuzak,employee,0,1,0,0,0
5740,closed,izuzak,employee,50Wliu,volunter,807,3,324,807,324
5739,closed,izuzak,employee,nathansobo,employee,2,0,null,null,null
5738,closed,izuzak,employee,nathansobo,employee,6,0,null,null,null
5737,closed,Phorce,volunter,damieng,volunter,435,9,1137,0,702
5736,closed,mathie,volunter,izuzak,employee,0,2,0,0,0
5735,closed,simurai,employee,simurai,employee,5,6,5,0,0
5734,closed,stijnsanders,volunter,50Wliu,volunter,429,3,1138,0,708
5732,closed,Trudko,volunter,stale[bot],bot,834,1,0,1130,296
5731,open,zachradtka,volunter,null,volunter,null,10,1173,0,null
5730,closed,NickWhiu,volunter,50Wliu,volunter,1051,5,1051,0,0
5728,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,974,59,974,0,0
5727,closed,CentaurWarchief,volunter,50Wliu,volunter,0,2,0,0,0
5726,closed,jlord,volunter,jlord,volunter,28,1,0,28,0
5725,closed,alexjurkiewicz,volunter,lee-dohm,employee,894,17,1130,0,235
5724,closed,wvanlint,volunter,wvanlint,volunter,0,6,0,0,0
5723,closed,mMerlin,volunter,izuzak,employee,105,4,104,0,0
5721,closed,nathansobo,employee,nathansobo,employee,0,2,0,0,0
5719,closed,fernandosedrez,volunter,izuzak,employee,0,1,0,0,0
5718,closed,mxa,volunter,izuzak,employee,0,3,0,0,0
5716,closed,kevinsawicki,employee,nathansobo,employee,0,26,1130,0,1130
5715,closed,sryze,volunter,sryze,volunter,0,2,182,0,182
5713,closed,stijnsanders,volunter,stale[bot],bot,835,3,1131,0,296
5712,closed,stijnsanders,volunter,stale[bot],bot,1183,13,1169,0,14
5711,closed,phawxby,volunter,kevinsawicki,employee,2,0,null,null,null
5710,closed,adicirstei,volunter,adicirstei,volunter,0,2,0,0,0
5709,closed,sethmurphy18,volunter,sethmurphy18,volunter,0,3,0,0,0
5706,closed,bolinfest,volunter,kevinsawicki,employee,21,1,0,16,5
5705,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
5703,closed,benbalter,employee,izuzak,employee,1,2,1,0,0
5702,closed,ybounya,volunter,nathansobo,employee,0,4,1139,0,1138
5700,closed,jurgenmehja,volunter,50Wliu,volunter,0,2,0,0,0
5699,closed,1j01,volunter,kevinsawicki,employee,0,3,0,0,0
5698,closed,mostafahussein,volunter,mnquintana,volunter,49,2,0,0,48
5697,closed,danielbayley,volunter,danielbayley,volunter,0,5,0,0,0
5696,closed,bblack,volunter,stale[bot],bot,836,4,1132,0,296
5695,closed,Lednerb,volunter,Lednerb,volunter,0,0,null,null,null
5694,closed,damon-kreft,volunter,maxbrunsfeld,employee,0,2,0,0,0
5693,closed,lloeki,volunter,stale[bot],bot,836,3,1130,2,296
5692,closed,joshvickerson,volunter,joshaber,employee,324,79,1151,0,827
5691,closed,Zireael07,volunter,izuzak,employee,2,1,0,2,0
5690,closed,seangarner,volunter,seangarner,volunter,2,8,11,0,9
5689,closed,jutaz,volunter,postcasio,volunter,0,4,0,0,0
5688,closed,stefan-baumann,volunter,50Wliu,volunter,0,3,1139,0,1139
5687,closed,silvenon,volunter,silvenon,volunter,0,5,0,0,0
5686,closed,ludwighogstrom,volunter,postcasio,volunter,0,5,0,0,0
5685,closed,skandasoft,volunter,skandasoft,volunter,0,0,null,null,null
5684,closed,nubestra,volunter,thedaniel,volunter,0,4,81,0,81
5683,closed,semplon,volunter,benogle,volunter,228,8,228,0,0
5682,closed,VirtualOverride,volunter,lee-dohm,employee,0,1,0,0,0
5681,closed,XiaoSK,volunter,izuzak,employee,0,1,0,0,0
5680,closed,hdmi,volunter,50Wliu,volunter,0,1,0,0,0
5676,closed,aridlehoover,volunter,izuzak,employee,3,1,0,3,0
5675,closed,kans,volunter,izuzak,employee,2,4,1,0,1
5674,closed,bouzuya,volunter,stale[bot],bot,837,14,1134,0,296
5673,closed,mark-hahn,volunter,mark-hahn,volunter,1,12,1,0,0
5672,closed,csaket,volunter,50Wliu,volunter,0,2,0,0,0
5671,closed,Quantum64,volunter,Quantum64,volunter,0,10,0,0,0
5670,closed,50Wliu,volunter,kevinsawicki,employee,4,2,1,2,0
5669,closed,cyphunk,volunter,mnquintana,volunter,126,12,126,0,0
5668,closed,russlescai,volunter,50Wliu,volunter,0,3,0,0,0
5667,closed,dantreasure,volunter,nathansobo,employee,15,6,12,0,3
5666,closed,composer22,volunter,composer22,volunter,0,12,5,0,4
5665,closed,johnkors,volunter,50Wliu,volunter,0,2,0,0,0
5664,closed,bric3,volunter,izuzak,employee,0,3,1136,0,1136
5663,closed,nikolaydyankov,volunter,maxbrunsfeld,employee,5,6,4,0,0
5662,closed,nikolaydyankov,volunter,50Wliu,volunter,0,10,0,0,0
5661,closed,mMerlin,volunter,kevinsawicki,employee,160,5,83,23,53
5657,closed,jeremy-engel,volunter,stale[bot],bot,839,6,1135,0,296
5656,closed,fundon,volunter,50Wliu,volunter,0,3,0,0,0
5655,closed,bryan-lott,volunter,bryan-lott,volunter,2,2,2,0,0
5654,closed,paulcbetts,volunter,kevinsawicki,employee,137,4,137,0,0
5653,closed,calekennedy,volunter,izuzak,employee,202,7,1060,80,938
5652,closed,mnquintana,volunter,kevinsawicki,employee,0,1,0,0,0
5651,closed,lexicalunit,volunter,lexicalunit,volunter,0,3,0,0,0
5650,closed,nallie,volunter,kevinsawicki,employee,69,4,69,0,0
5649,closed,thomashermant,volunter,stale[bot],bot,869,2,1135,0,265
5648,closed,pistou,volunter,maxbrunsfeld,employee,0,7,1133,0,1133
5647,closed,meventi-stephan,volunter,maxbrunsfeld,employee,1,16,2,0,1
5646,closed,miguelchico,volunter,kevinsawicki,employee,151,11,150,0,0
5645,closed,basarat,volunter,50Wliu,volunter,0,1,0,0,0
5644,closed,bombless,volunter,kevinsawicki,employee,0,2,0,0,0
5642,closed,driskell,volunter,nathansobo,employee,130,3,47,82,0
5640,closed,jmm,volunter,kevinsawicki,employee,139,4,139,0,0
5639,closed,ibnesayeed,volunter,kevinsawicki,employee,152,9,250,0,98
5638,closed,roonie,volunter,stale[bot],bot,870,4,1136,0,265
5637,closed,krtek,volunter,krtek,volunter,0,2,0,0,0
5636,closed,ZehCnaS34,volunter,ZehCnaS34,volunter,0,3,0,0,0
5635,closed,dbrimeg,volunter,izuzak,employee,0,2,0,0,0
5634,closed,theWhiteFox,volunter,kevinsawicki,employee,88,2,0,0,87
5633,closed,skandasoft,volunter,skandasoft,volunter,1,1,0,1,0
5632,closed,izuzak,employee,stale[bot],bot,840,1,0,1136,296
5631,closed,postcasio,volunter,maxbrunsfeld,employee,0,2,0,0,0
5630,closed,karloluis,volunter,damieng,volunter,441,2,702,441,702
5629,closed,mehcode,volunter,mehcode,volunter,0,2,0,0,0
5627,open,dmnd,volunter,null,volunter,null,5,922,0,null
5626,closed,bobber205,volunter,benogle,volunter,231,4,229,2,0
5625,closed,steelbrain,volunter,maxbrunsfeld,employee,0,3,0,0,0
5622,closed,dany-on-demand,volunter,thomasjo,volunter,7,2,0,6,0
5621,closed,parlayvu,volunter,parlayvu,volunter,62,19,5,0,56
5620,closed,steveoh,volunter,steveoh,volunter,658,2,1140,0,481
5619,closed,prange,volunter,benogle,volunter,0,1,0,0,0
5617,closed,ghost,volunter,null,volunter,0,24,0,0,0
5616,closed,Duckle29,volunter,Duckle29,volunter,0,4,0,0,0
5615,closed,jonathandelgado,volunter,maxbrunsfeld,employee,0,4,0,0,0
5613,closed,mgrenier,volunter,thomasjo,volunter,0,5,1139,0,1139
5612,closed,emarques,volunter,paulcbetts,volunter,21,9,21,0,0
5611,closed,roboen,volunter,izuzak,employee,0,3,302,0,302
5610,closed,larsw1997,volunter,larsw1997,volunter,0,10,1143,0,1143
5609,closed,amisarca,volunter,kevinsawicki,employee,0,5,1136,0,1136
5608,closed,mark-hahn,volunter,mark-hahn,volunter,2,27,2,0,0
5607,closed,svsudhir,volunter,maxbrunsfeld,employee,0,5,0,0,0
5606,closed,a-moses,volunter,a-moses,volunter,0,9,1137,0,1136
16200,closed,JonasT,volunter,50Wliu,volunter,0,8,180,0,180
16198,closed,stevenlordiam,volunter,rsese,employee,0,2,180,0,180
16196,closed,Arcanemagus,volunter,50Wliu,volunter,22,3,0,0,21
16195,closed,loubtr,volunter,50Wliu,volunter,0,3,180,0,180
16194,closed,Piussa,volunter,50Wliu,volunter,0,2,180,0,180
16193,closed,AlexWayfer,volunter,leroix,volunter,19,1,0,1,18
16189,closed,smkatz,volunter,rsese,employee,0,2,180,0,180
16188,closed,zmb3,volunter,maxbrunsfeld,employee,0,6,180,0,180
16187,closed,Nicd,volunter,Nicd,volunter,0,3,180,0,180
16185,closed,rchildress87,volunter,50Wliu,volunter,0,2,180,0,180
16184,closed,philoserf,volunter,rsese,employee,1,3,180,1,180
16183,closed,Megajin,volunter,50Wliu,volunter,0,1,0,0,0
16182,closed,Homin818,volunter,rsese,employee,143,10,143,0,0
16181,closed,JueShouGitHub,volunter,50Wliu,volunter,0,2,180,0,180
16179,open,agstew,volunter,null,volunter,null,12,183,0,null
16178,closed,gskerry,volunter,50Wliu,volunter,77,27,76,0,0
16177,closed,gskerry,volunter,gskerry,volunter,0,2,180,0,180
16176,closed,t9md,volunter,smashwilson,employee,127,9,125,1,1
16175,closed,mcondarelli,volunter,50Wliu,volunter,0,3,180,0,180
16172,closed,sunilpatro1985,volunter,rsese,employee,0,2,180,0,180
16171,closed,langchenglc,volunter,50Wliu,volunter,0,2,180,0,180
5604,closed,JamesGould123,volunter,izuzak,employee,0,2,0,0,0
5603,closed,davidpett,volunter,thedaniel,volunter,175,4,175,0,0
5602,closed,sedabull,volunter,sedabull,volunter,5,4,0,5,0
5601,closed,jasoncavett,volunter,kevinsawicki,employee,0,25,709,0,709
5600,closed,sedabull,volunter,stale[bot],bot,841,1,0,1138,296
5597,closed,s8,volunter,50Wliu,volunter,0,1,0,0,0
5596,closed,nevir,volunter,stale[bot],bot,842,2,1137,0,296
5595,closed,fulldecent,volunter,fulldecent,volunter,0,5,0,0,0
5594,closed,hayes,volunter,hayes,volunter,0,1,0,0,0
5593,closed,Rowno,volunter,nathansobo,employee,139,5,8,131,0
5592,closed,fulldecent,volunter,fulldecent,volunter,0,5,1,0,0
5591,closed,benogle,volunter,kevinsawicki,employee,1,0,null,null,null
5590,closed,alex,volunter,stale[bot],bot,938,7,1134,1,198
5589,closed,nevir,volunter,izuzak,employee,0,1,0,0,0
5588,closed,fulldecent,volunter,fulldecent,volunter,0,2,0,0,0
5587,closed,franktopel,volunter,benogle,volunter,0,9,118,0,118
5586,closed,fulldecent,volunter,izuzak,employee,0,8,1,0,1
5585,closed,fulldecent,volunter,BinaryMuse,employee,671,1,0,1141,469
5584,closed,pwaring,volunter,lee-dohm,employee,783,10,1139,0,355
5583,closed,franktopel,volunter,izuzak,employee,0,6,2,0,2
5582,closed,ustuntas,volunter,50Wliu,volunter,0,2,0,0,0
5581,closed,ghost,volunter,izuzak,employee,0,3,0,0,0
5580,closed,joesustaric,volunter,izuzak,employee,0,4,0,0,0
5578,closed,eigengrau,volunter,stale[bot],bot,842,2,326,812,296
5577,closed,jonathanong,volunter,postcasio,volunter,0,2,0,0,0
5576,closed,shinyatto,volunter,kevinsawicki,employee,56,1,0,0,56
5575,closed,jolsenatx,volunter,50Wliu,volunter,0,1,0,0,0
5574,closed,lukejanicke,volunter,izuzak,employee,0,1,0,0,0
5572,closed,Trudko,volunter,Trudko,volunter,0,2,0,0,0
5571,closed,hadrienbaradel,volunter,izuzak,employee,0,2,0,0,0
5570,closed,karai17,volunter,damieng,volunter,821,3,1139,1,319
5569,closed,silvenon,volunter,silvenon,volunter,1,6,0,0,0
5568,closed,fundon,volunter,thomasjo,volunter,0,3,0,0,0
5566,closed,m1ga,volunter,stale[bot],bot,917,7,1139,0,222
5565,closed,dgrothman,volunter,50Wliu,volunter,0,2,282,0,282
5564,closed,vemv,volunter,lee-dohm,employee,974,15,1154,0,180
5563,closed,nathansobo,employee,nathansobo,employee,2,1,0,2,0
5562,closed,Bengt,volunter,izuzak,employee,2,2,2,0,0
5560,closed,daxliar,volunter,kevinsawicki,employee,73,7,1082,58,1067
5559,closed,0fork,volunter,0fork,volunter,0,3,0,0,0
5557,closed,Queuecumber,volunter,50Wliu,volunter,0,1,0,0,0
5556,closed,danwatco,volunter,damieng,volunter,424,4,1147,3,726
5555,closed,lincleejun,volunter,50Wliu,volunter,440,3,1147,2,708
5554,closed,karai17,volunter,mnquintana,volunter,319,16,319,0,0
5553,closed,ghost,volunter,50Wliu,volunter,0,3,0,0,0
5552,closed,karai17,volunter,karai17,volunter,0,5,0,0,0
5551,closed,karai17,volunter,karai17,volunter,0,1,0,0,0
5550,open,srinivasanv,volunter,null,volunter,null,3,1104,85,null
5549,closed,LILNAZ,volunter,izuzak,employee,0,3,0,0,0
5548,closed,BrainCrumbz,volunter,nathansobo,employee,0,2,278,0,278
5547,closed,Fank,volunter,50Wliu,volunter,0,3,0,0,0
5546,closed,stramel,volunter,izuzak,employee,0,1,0,0,0
5545,closed,conmarap,volunter,conmarap,volunter,6,10,5,0,0
5544,closed,fejfar,volunter,postcasio,volunter,0,1,0,0,0
5543,closed,jessegrosjean,volunter,kevinsawicki,employee,158,4,158,0,0
5542,closed,mostafahussein,volunter,nathansobo,employee,4,6,4,0,0
5541,closed,drtweety,volunter,50Wliu,volunter,0,2,0,0,0
5539,closed,doggan,volunter,stale[bot],bot,846,2,326,816,296
5538,closed,kudoh104,volunter,lee-dohm,employee,0,2,0,0,0
5536,closed,M1Reeder,volunter,kevinsawicki,employee,19,0,null,null,null
5533,closed,mark-hahn,volunter,lee-dohm,employee,816,4,1144,0,327
5532,closed,Verox-,volunter,50Wliu,volunter,0,3,0,0,0
5530,closed,pcolby,volunter,kevinsawicki,employee,158,7,158,0,0
5529,closed,nathansobo,employee,nathansobo,employee,0,1,0,0,0
5527,closed,mglaman,volunter,nathansobo,employee,10,9,10,0,0
5525,closed,kevinsawicki,employee,kevinsawicki,employee,7,0,null,null,null
5523,closed,stela5,volunter,lee-dohm,employee,0,5,4,0,3
5521,closed,superherointj,volunter,benogle,volunter,0,3,0,0,0
5520,closed,Cipa,volunter,stale[bot],bot,847,2,326,816,296
5518,closed,Cipa,volunter,benogle,volunter,0,1,0,0,0
5517,closed,stramel,volunter,kevinsawicki,employee,159,4,159,0,0
5516,closed,espresso3389,volunter,lee-dohm,employee,0,2,0,0,0
5515,closed,aioue,volunter,izuzak,employee,0,1,0,0,0
5514,closed,NilAndNull,volunter,izuzak,employee,0,1,0,0,0
5513,closed,tststs,volunter,izuzak,employee,0,2,0,0,0
5512,closed,horvan,volunter,stale[bot],bot,943,6,1141,0,198
5511,closed,vemv,volunter,izuzak,employee,0,10,1173,0,1172
5510,closed,gsklee,volunter,lee-dohm,employee,0,1,0,0,0
5509,closed,liugangnhm,volunter,liugangnhm,volunter,134,2,0,0,133
5508,closed,nicolasblanco,volunter,kevinsawicki,employee,0,1,0,0,0
5507,closed,i32ropie,volunter,izuzak,employee,118,19,185,0,67
5506,closed,miketamis,volunter,stale[bot],bot,992,15,1082,0,90
5505,closed,lostinplace,volunter,lostinplace,volunter,0,2,0,0,0
5504,closed,sadlerdavid,volunter,50Wliu,volunter,10,4,10,0,0
5503,closed,benogle,volunter,joshaber,employee,387,20,1155,0,768
5502,closed,ghost,volunter,damieng,volunter,670,6,1147,0,476
5501,closed,ksmithut,volunter,kevinsawicki,employee,0,3,0,0,0
5500,closed,batjko,volunter,batjko,volunter,0,7,0,0,0
5498,closed,njskalski,volunter,simurai,employee,0,3,1145,0,1145
5497,closed,mik01aj,volunter,izuzak,employee,0,34,1134,0,1134
5496,closed,projetmbc,volunter,izuzak,employee,0,2,0,0,0
5495,closed,ankibahuguna,volunter,izuzak,employee,1,4,0,0,0
5493,closed,splodingsocks,volunter,kevinsawicki,employee,7,20,7,0,0
5492,closed,sedabull,volunter,50Wliu,volunter,0,37,6,0,6
5490,open,xfq,volunter,null,volunter,null,4,274,818,null
5488,closed,mpede,volunter,lee-dohm,employee,930,23,1144,0,213
5486,closed,mark-hahn,volunter,thedaniel,volunter,0,2,0,0,0
5485,closed,ChrisBrough,volunter,kevinsawicki,employee,0,8,268,0,268
5484,closed,LambArchie,volunter,kevinsawicki,employee,0,3,0,0,0
5483,closed,chharvey,volunter,kevinsawicki,employee,0,1,0,0,0
5482,closed,jessegrosjean,volunter,stale[bot],bot,945,8,1143,0,198
5481,closed,joeferraro,volunter,stale[bot],bot,937,9,1047,96,206
5480,closed,mabana,volunter,izuzak,employee,0,1,0,0,0
5479,closed,dridk,volunter,izuzak,employee,0,4,0,0,0
5478,closed,andersennl,volunter,izuzak,employee,0,5,2,0,2
5477,closed,abe33,volunter,nathansobo,employee,0,3,0,0,0
5476,closed,simurai,employee,simurai,employee,819,4,1146,0,326
5474,closed,drammock,volunter,kevinsawicki,employee,162,8,163,0,1
5473,open,NatalieWolfe,volunter,null,volunter,null,24,992,0,null
5472,closed,vscosta,volunter,50Wliu,volunter,748,11,1147,0,399
5471,closed,TrangPham,volunter,kevinsawicki,employee,0,7,0,0,0
5470,closed,horvan,volunter,horvan,volunter,2,18,1156,0,1154
5469,closed,oclbdk,volunter,benogle,volunter,66,1,0,66,0
5468,closed,50Wliu,volunter,kevinsawicki,employee,147,10,147,0,0
5467,closed,Ajedi32,volunter,izuzak,employee,0,9,0,0,0
5466,closed,projetmbc,volunter,50Wliu,volunter,0,2,0,0,0
5465,closed,nbhatti,volunter,50Wliu,volunter,0,1,0,0,0
5464,closed,Gouvi,volunter,damieng,volunter,429,20,1155,0,726
5463,closed,stebru,volunter,izuzak,employee,0,6,0,0,0
5462,closed,DLade,volunter,kevinsawicki,employee,0,2,0,0,0
5461,closed,DLade,volunter,50Wliu,volunter,0,1,0,0,0
5460,closed,kevinSuttle,volunter,kevinsawicki,employee,0,11,310,0,310
5459,closed,basarat,volunter,basarat,volunter,9,7,8,0,0
5458,closed,kgrossjo,volunter,zcbenz,employee,0,3,0,0,0
5457,closed,Chris2011,volunter,Chris2011,volunter,1,3,0,0,0
5456,closed,blakel11,volunter,izuzak,employee,0,3,0,0,0
5455,closed,AgentME,volunter,lee-dohm,employee,0,12,0,0,0
5454,closed,jonmagic,employee,jonmagic,employee,0,2,0,0,0
5453,closed,m1ga,volunter,stale[bot],bot,929,7,1142,3,217
5451,closed,RobinMeis,volunter,50Wliu,volunter,0,2,0,0,0
5450,closed,hkrdrm,volunter,hkrdrm,volunter,0,2,0,0,0
5447,closed,gongbaodd,volunter,gongbaodd,volunter,10,9,160,2,152
5446,closed,stefanikolov,volunter,50Wliu,volunter,0,2,0,0,0
5444,closed,charneykaye,volunter,izuzak,employee,2,3,2,0,0
5443,closed,charneykaye,volunter,izuzak,employee,2,4,2,0,0
5442,closed,charneykaye,volunter,izuzak,employee,2,3,2,0,0
5441,closed,charneykaye,volunter,izuzak,employee,2,3,2,0,0
5439,open,icewind,volunter,null,volunter,null,9,1187,2,null
5438,closed,benplumley,volunter,kevinsawicki,employee,0,12,0,0,0
5437,closed,TheSeamau5,volunter,benogle,volunter,0,1,0,0,0
5435,closed,medowlock,volunter,50Wliu,volunter,0,1,0,0,0
5434,closed,renews,volunter,kevinsawicki,employee,0,1,0,0,0
5433,closed,oktayacikalin,volunter,kevinsawicki,employee,0,4,0,0,0
5431,closed,mattpwest,volunter,mattpwest,volunter,3,2,2,0,0
5430,open,xfq,volunter,null,volunter,null,9,1178,0,null
5427,closed,nathansobo,employee,nathansobo,employee,11,1,0,11,0
5426,closed,rbellamy,volunter,kevinsawicki,employee,0,3,0,0,0
5423,closed,envygeeks,volunter,izuzak,employee,3,3,1,3,1
5422,closed,tiwilliam,volunter,50Wliu,volunter,0,1,0,0,0
5421,closed,benogle,volunter,kevinsawicki,employee,0,11,0,0,0
5420,closed,cmstead,volunter,50Wliu,volunter,55,3,55,0,0
5419,closed,stramel,volunter,kevinsawicki,employee,0,3,0,0,0
5418,closed,joowh85,volunter,kevinsawicki,employee,0,1,0,0,0
5416,closed,Arcath,volunter,maxbrunsfeld,employee,1,4,0,0,0
5415,closed,Ichtaina,volunter,50Wliu,volunter,0,2,0,0,0
5414,closed,chrisyip,volunter,stale[bot],bot,943,3,950,199,206
5412,closed,nickelpro,volunter,kevinsawicki,employee,0,8,0,0,0
5411,closed,vickydasta,volunter,nathansobo,employee,7,27,1151,0,1144
5410,closed,xfq,volunter,stale[bot],bot,854,3,1151,0,296
5409,closed,m-bra,volunter,kevinsawicki,employee,1,1,0,1,0
5407,closed,trouttco,volunter,lee-dohm,employee,0,3,0,0,0
5406,closed,benogle,volunter,damieng,volunter,602,2,552,602,552
5402,closed,TheSeamau5,volunter,benogle,volunter,0,1,0,0,0
5401,closed,ssnyder,volunter,izuzak,employee,7,3,7,0,0
5400,closed,skitta,volunter,kevinsawicki,employee,102,2,102,0,0
5398,closed,OJezu,volunter,kevinsawicki,employee,0,4,0,0,0
5397,closed,ianbamforth,volunter,50Wliu,volunter,0,2,0,0,0
5396,closed,S3ak,volunter,kevinsawicki,employee,1,1,0,0,1
5395,closed,FingolfinTEK,volunter,FingolfinTEK,volunter,0,1,0,0,0
5394,closed,GerritWanderer,volunter,thedaniel,volunter,103,15,1153,0,1050
5391,closed,baskinomics,volunter,benogle,volunter,0,3,0,0,0
5390,closed,deathernater,volunter,damieng,volunter,603,11,1155,0,552
5389,closed,abestic9,volunter,abestic9,volunter,5,6,5,0,0
5388,closed,dmnd,volunter,damieng,volunter,550,21,1156,0,606
5387,closed,xfq,volunter,stale[bot],bot,855,5,1152,0,296
5386,closed,Noah-Huppert,volunter,50Wliu,volunter,0,2,0,0,0
5384,closed,neurobashing,volunter,50Wliu,volunter,482,18,1158,0,675
5383,closed,tststs,volunter,kevinsawicki,employee,1,8,1,0,0
5381,closed,r-owen,volunter,damieng,volunter,545,2,611,545,611
5380,closed,acgetchell,volunter,acgetchell,volunter,1,6,1,0,0
5379,closed,joshku,volunter,mnquintana,volunter,129,3,128,0,0
5378,closed,cblake78,volunter,kevinsawicki,employee,0,8,0,0,0
5377,closed,vickydasta,volunter,kevinsawicki,employee,168,1,0,168,0
5376,closed,muhdmirzamz,volunter,50Wliu,volunter,1,2,0,0,0
